X,Y,routes,linedirid,rtid,stopname,objectid
6110115.23327857,1964742.32903473,53,238980,62198,Bernardo & Washington,1311
6109764.78516059,1963501.65041372,53,238980,62199,Bernardo & Iowa,1312
6109356.90539892,1962129.74338065,"53, 53",238980,62200,Bernardo & El Camino,1313
6109160.97075142,1960973.89956373,53,238980,62201,Bernardo & Brookfield,1314
6108893.75310999,1959831.98911789,53,238980,62202,Bernardo & Heatherstone,1315
6108654.44420542,1959005.70238465,53,238980,62203,Bernardo & Knickerbocker,1316
6108526.47169232,1957116.77998139,53,238980,62204,Remington & Bernardo,1317
6110039.23441483,1957086.15373032,53,238980,62205,Remington & Mango,1318
6111121.52162033,1956846.06825247,53,238980,62206,Mary & Rockefeller,1319
6111004.17474216,1955605.88372497,53,238980,62207,Mary & Ticonderoga,1320
6110977.93758991,1954250.57377157,"53, 53",238980,62208,Mary & Fremont,1321
6111015.6484725,1953070.09089631,53,238980,62209,Mary & Cascade,1322
6111086.72772667,1951639.61016148,53,238980,62210,Mary & The Dalles,1323
6111061.890506,1950280.6361734,53,238980,62211,Mary & Helena,1324
6113521.13230667,1948802.69851248,523,238970,62212,Stelling & Homestead,1325
6113496.35643758,1946486.73004732,523,238970,62214,Stelling & Greenleaf,1326
6115944.94209158,1934508.8724414,51,238941,62228,De Anza & Sharon,1327
6127940.01751083,1932375.99120848,"56, 57",239001,62233,Saratoga & Campbell,1328
6128556.95590949,1933025.64181206,"56, 57",239001,62234,Saratoga & Graves,1329
6129627.09451725,1932518.85476789,56,239001,62235,Atherton & Hamilton,1330
6115920.63538167,1921969.70952764,51,238940,62236,Saratoga-Sunnyvale & Walnut,1331
6115929.96115041,1922628.30696373,51,238940,62237,Saratoga-Sunnyvale & Gerald Zapelli,1332
6115933.81219257,1923592.51697756,51,238940,62238,Saratoga-Sunnyvale & Herriman,1333
6115928.89192683,1925105.28265281,51,238940,62239,Saratoga-Sunnyvale & Thelma,1334
6115930.54677917,1926415.10877331,51,238940,62240,Saratoga-Sunnyvale & Miljevich,1335
6115908.88704558,1928060.3361259,51,238940,62241,Saratoga-Sunnyvale & Blauer,1336
6115915.168201,1929403.58868873,51,238940,62242,Saratoga-Sunnyvale & Cox,1337
6115932.5047805,1931279.77817781,51,238940,62243,Saratoga-Sunnyvale & Seagull,1338
6116046.35363416,1934821.47483456,51,238940,62244,De Anza & Chantel,1339
6116081.68295982,1937085.92076498,51,238940,62245,De Anza & Bluehill,1340
6116101.70752607,1938273.45644765,51,238940,62246,De Anza & Clarendon,1341
6113660.58084667,1954620.65997365,"255, 55",238800,62252,Hollenbeck & Fremont,1342
6113670.83574741,1955966.76554915,"255, 55",238800,62253,Hollenbeck & Torrington,1343
